fsc_peak,ssc_peak,bsc_peak,fsc_ssc_ratio,refractive_index,noise_level,size_um
77452.91160579493,135.81374448910725,1003.5951688846047,570.2877267435672,1.5326252021498512,0.05,19.057415487349004
85047.03379058144,20.719594905482985,680.5228786222578,4104.666822611041,1.557984368028406,0.05,14.911470490461266
96903.23763935536,59.64605697208407,113.12373508016705,1624.6377808860693,1.5858230929713955,0.05,13.47546313886674
7068.708453677414,13.58900618981049,11.369420439381521,520.1784703327016,1.500856379379798,0.05,3.944770401745371
1741.6847458433995,1.2823532416799013,0.6935001872349846,1358.1942072400993,1.5832043240477984,0.05,1.395020012496066
146533.18496615533,145.1481794948141,2905.1211813140994,1009.5420106208165,1.566819182164657,0.05,18.81936404720705
52643.61108319319,107.95825075278393,193.8733795820113,487.62934482196613,1.5528255338988726,0.05,9.182662064680645
82273.6829258217,117.63354886457446,304.61420048927346,699.4066209788485,1.50695322911843,0.05,10.66272085206123
83625.61770457607,118.30516366252955,140.22684617104625,706.8636322791015,1.5222392474615225,0.05,10.150519105861779
53386.22715652474,84.99276733832168,547.159577392908,628.1267080454944,1.5424985820383468,0.05,12.71118277352132
27635.863911756525,33.047814729750954,316.4605262534453,836.238769096021,1.5500505117647323,0.05,10.605048691961393
125220.64026098615,105.36869664519313,1638.207573994302,1188.4045665047167,1.5131408196442853,0.05,17.825354466631577
29556.38534290653,93.41510593255632,154.32082865151625,316.3983495766648,1.5303877123856293,0.05,9.243350314802509
14333.63599914668,45.30019238023811,451.9014591259431,316.4144619633716,1.5325567620890252,0.05,8.770770646034434
6459.251778549385,88.98268043356208,111.64870802926922,72.58998882709004,1.5062806363055015,0.05,7.196753350229545
55777.04001711526,93.09742960116624,614.0670793764756,599.1254565831472,1.528985462061556,0.05,16.529917793122507
1708.4975897287934,27.551466049119615,18.11704504778936,62.011131698793065,1.560088346187243,0.05,5.645995096332692
4246.061320697581,80.80760285547957,22.5735299102825,52.5453196308633,1.524610385651033,0.05,6.285776385921066
179328.00501944587,276.04601943406885,384.66051652419765,649.6308310710025,1.5194813984429376,0.05,17.875634132853705
20100.811236016976,7.975517680041843,88.29626905168696,2520.314296813295,1.5727505268696615,0.05,9.929445738974472
63428.7561224351,65.91945812924594,1178.8423274485563,962.2159817683934,1.5834093739031683,0.05,19.0752967633175
105796.98212742922,138.67689654221812,1027.6764978256297,762.9027239909282,1.542984459121194,0.05,16.409034629022166
28504.680336216636,72.8716932974079,1007.2123988096038,391.16259065767315,1.5834240059186229,0.05,12.24167140719027
32904.29501477801,19.61959477552483,347.91994899029714,1677.113895040714,1.5875939510839105,0.05,7.036450406577822
5049.175698477456,1.7257272976053049,0.5302968747005468,2925.824782720937,1.5136576765752925,0.05,1.973868961381044
109414.34456484819,118.25521111337329,1673.7612126111217,925.2390954596118,1.5709648531773657,0.05,19.030009301662417
180386.401648445,188.3443928098835,980.1721020446328,957.7476608479176,1.5227090357398552,0.05,18.49132156560797
17634.825032456833,41.86150281545754,567.915593808038,421.26593280172045,1.5464658482284825,0.05,8.571540600594567
10134.677412374293,79.37588036798168,94.7688281319608,127.67955914646708,1.5493039040734988,0.05,6.6070979263754355
2290.982456236545,83.48500929076567,57.68515577290083,27.441842262123462,1.5220014722575879,0.05,6.730208686847723
38677.33544837809,42.74995320624099,531.218573144906,904.733983236897,1.590098928356077,0.05,8.837828304019109
76466.01566159248,19.498327208392208,686.7691077634518,3921.6705536031486,1.5994874544533064,0.05,17.853847550088584
10839.53835565967,6.377124634593845,8.271003649201283,1699.7532548068632,1.518246515713859,0.05,3.1775805758219127
47973.557925879475,13.076639750559195,661.1851995221388,3668.645679419236,1.5266657277418565,0.05,11.137771240339323
154505.4153423397,168.1513831506682,1599.9097277890496,918.847127192405,1.584352577815233,0.05,19.743030154260527
25181.33632822409,77.98977628909545,526.2287663546302,322.8799661452814,1.520245351302123,0.05,8.187044133131085
9003.050555260914,3.0210557557458504,1.1201670983639536,2980.1007595300416,1.5005107736809993,0.05,2.4296910023463623
83544.93077968195,270.12309138918215,231.7448862959219,309.2846685180446,1.52238506420493,0.05,17.021926321977112
779.6765501963981,1.6673711813930194,0.05927861354924835,467.6082676908224,1.5516010152879507,0.05,1.240160492378556
107660.07260472869,68.73980662458814,742.3591824153143,1566.196908163146,1.5122121056064908,0.05,16.138837597256938
6215.94544770112,12.1409703632408,17.63286020189606,511.9809423148869,1.53407310458024,0.05,3.528999661803798
23619.046839942832,53.25800784894951,498.7479571489443,443.48348339441736,1.5678659859753568,0.05,7.656799616989394
8832.643687563677,4.547987396527342,3.9877087548748533,1942.0994201447932,1.558386354888902,0.05,2.32917494531514
21040.40020075152,95.75510025848658,332.72536629427253,219.7313787331868,1.5078802016950847,0.05,8.63209981058976
27800.054584642054,22.1990313183175,508.65785004462833,1252.3093546181256,1.5442560251292223,0.05,10.859945850677361
209239.46214309664,81.8474789668473,362.2770729014932,2556.4557978052517,1.5314198872716918,0.05,17.501044459196414
1554.9797222325608,26.37491172154452,37.689200709920414,58.956774475321126,1.5438453668864487,0.05,6.009659075309987
153105.73200630155,179.30509549025635,1185.224867905145,853.883887609695,1.5039327867450178,0.05,18.706581514673587
59025.71475831695,44.52820687575315,1119.1370750536332,1325.5803208445054,1.5387328609320186,0.05,15.910009992497349
12770.676040296104,91.99735425563307,455.7384130811195,138.81568816285093,1.5236794124345516,0.05,8.633838810807974
79630.42999881184,35.76797908752474,58.38767643729476,2226.304980824574,1.5275343588007877,0.05,9.869347556953556
2722.5033092517538,1.925597920103004,0.10382394452951747,1413.8482802745618,1.5868764762698726,0.05,1.4944186899395038
45767.914002381745,86.50420295662856,954.3852863761862,529.0831247216943,1.5090074825106337,0.05,11.862039092050312
1774.0444456505663,0.7133926654848344,0.15004889167306365,2486.7713518727064,1.5473221174948837,0.05,1.4721903680047057
3825.5854649267926,2.7835892651968592,0.7662486714668649,1374.335470891359,1.5561920056729661,0.05,1.7736390516133618
103581.08205212194,250.064028899646,319.6943883186377,414.2182404542326,1.5007957514172665,0.05,12.932983123363279
140511.52846470397,28.236927085502472,2132.9769098347206,4976.1621735344515,1.569547110849408,0.05,18.89982704511078
141938.2382307744,211.4772825166272,2239.364886418944,671.174872974564,1.5460042775494303,0.05,19.39941547310645
10932.715570468245,32.32952051143066,40.83944211162564,338.165101034042,1.506905248824711,0.05,4.623362460607289
12808.713027297154,102.16851846799338,153.5977096768676,125.36849138303211,1.503974764069544,0.05,7.485169158066198
85763.15265722264,36.85286787605727,956.4513879898077,2327.177166871576,1.5645261336760994,0.05,16.801513986794
6792.260515664114,17.290453445044548,10.297941833440325,392.83298942156694,1.5001266076900603,0.05,3.9000005704987175
68668.75741048007,49.04672999106416,467.5927367736603,1400.0680049738442,1.5963326279983625,0.05,10.879875618530686
9512.222700809969,17.943185258415845,52.077949745200684,530.130105847196,1.5285094622601327,0.05,4.446885002870413
48176.015257125495,39.80029597798942,653.7591099113699,1210.4436429959621,1.5887747316830203,0.05,11.47817247538898
7517.041109569019,9.82383420792265,16.491327962084394,765.1840360601311,1.5513116347367593,0.05,3.1746529689732
2185.0111250682276,22.80645432586108,53.73292340039205,95.80669988209242,1.591162522362917,0.05,3.2534505288825706
4633.387527184397,92.25965975112463,80.9600337887391,50.22116426218118,1.5384932929705988,0.05,6.604518299709302
103742.47358496246,78.17094283850231,193.11900999226714,1327.1232227294822,1.5021459861897952,0.05,16.731439058457056
73394.72389851621,135.5558927763132,357.92106355815935,541.4351408469323,1.5329913670239428,0.05,10.423209262958592
3708.477272851645,4.1569130113287,0.461179805556933,892.1228954882937,1.5743515553726366,0.05,1.6292557303722153
51952.26293239001,64.16245157940105,871.6212634417398,809.6988449278527,1.5015878568042096,0.05,11.619321720218515
57455.85904978478,41.98094563444278,529.1027758192265,1368.6175520848005,1.5049519508894214,0.05,12.43828876111234
1789.1972164640695,0.7285966692017726,0.07866845901677656,2455.6758075336543,1.5281746161378216,0.05,1.5158181166935423
30740.99738098488,8.59138326095946,962.759115592377,3578.1196628834477,1.5423762550192244,0.05,10.912471037358875
101994.36682773952,70.69992283043797,1342.0956289902783,1442.6375976521706,1.5799908285661517,0.05,19.516851113638744
57083.80389565447,29.686598592310048,697.3497164808501,1922.8812528397393,1.5278682557192238,0.05,10.974816705481905
190874.69512291678,219.3566599407945,1149.8067427263863,870.1568266655989,1.5241556255751236,0.05,18.264815707248335
9262.31405117699,12.960414212970933,11.513977691615358,714.6618848950443,1.5601740223231593,0.05,2.8448272193484065
23898.726079002878,75.47391600274845,241.01881255682574,316.64881517232965,1.5458320879952336,0.05,7.028721152745641
20171.39923967496,67.7532107143728,274.3797062587462,297.7187210273149,1.582851038970562,0.05,8.246811609811171
27408.605528584852,51.05099969403493,90.61225846916375,536.8867542715434,1.5389402272878,0.05,13.885693313541742
146819.10184617297,88.881988675521,2170.0315516052233,1651.8431240384318,1.5740703683472206,0.05,18.557688934555873
45959.221866107364,7.198802178877166,1110.0691193982373,6384.287374165846,1.544187252080126,0.05,11.691276343178806
30855.26067023169,61.38295469880647,445.5512210665838,502.66822151409036,1.5661010278639758,0.05,12.247384469517012
4976.4393131707775,21.7687550052677,18.957434396348493,228.604681881805,1.5191510697669182,0.05,3.8791127869428217
60522.34871153203,126.53195067513417,61.314749012393776,478.31672860590345,1.5148985835332713,0.05,10.089763007032634
9598.373078451828,31.407284972428716,84.78369216750008,305.6097681341215,1.544764436673628,0.05,4.517870669692476
160977.29862034888,53.98975036251663,1361.6547934150035,2981.6270224714485,1.5544901821064987,0.05,16.478010543700652
2640.4683849125668,14.792777306439334,40.48074453262654,178.4971361385037,1.596330992529353,0.05,3.1510892850783567
21533.812943541114,50.18818951934655,745.0697234778999,429.0613618331699,1.5628670315193656,0.05,12.575966112322414
2616.249557695992,2.2586072757422113,0.1778940759264836,1158.3463777154032,1.5999558851411715,0.05,1.4897928465556403
5423.69864933819,15.58916795823075,226.59817616517117,347.9145688546307,1.5942156671337468,0.05,4.728001527678041
66613.31175017646,26.888431099383165,45.24234313916284,2477.396747377619,1.560658930671446,0.05,9.719920045313643
54426.07139960372,40.654954065912364,964.7182307956751,1338.731592465362,1.543910883536572,0.05,12.027373267293576
3147.696423933972,12.803566375317335,34.87052508348177,245.84528493219227,1.5996897991392345,0.05,3.0707155421610284
29714.69201669888,95.00714618794588,309.55525639736885,312.7627047927916,1.5040398242957302,0.05,8.090011038828962
11968.35882282956,62.83637339940684,427.5157934901797,190.46864379910363,1.5263858520259002,0.05,8.72214923730819
134133.2937701498,210.5698549292,307.8186313629621,637.0014065622664,1.5059265125569996,0.05,13.76023711796048
3231.7082622896564,17.806189769985377,101.85034374038032,181.49353139859392,1.5816097468938621,0.05,5.148068575331202
6892.536549892867,17.273981070455388,105.28797363074476,399.0126260635151,1.5658755814060095,0.05,4.365177884893924
899.2106059485068,23.612574983743972,26.636131222855393,38.08185284872508,1.5632764888176147,0.05,5.903055239455695
28900.111568745237,99.57879043566885,47.663657479873066,290.22356509868865,1.555563392820248,0.05,17.729425563536346
9726.694389684539,14.236354359103597,8.111746197850115,683.2292975892009,1.5069951837832516,0.05,3.4302865405884098
20591.702402144532,79.87151073745927,225.56589193791163,257.8103533007212,1.5548938801405143,0.05,13.152864664325426
5601.889658645624,17.009704282155692,186.0863967734546,329.33492348794346,1.5934624849496044,0.05,4.760195937438694
28152.13025781922,20.347850066727432,61.43104458592134,1383.5432325339232,1.595571193677163,0.05,6.22836071844504
70469.61717928151,69.51345396080626,647.6750608801271,1013.7550813976329,1.5396211433914428,0.05,12.401297262892795
49130.45537729326,31.371072766924037,309.58755474374937,1566.1069591323524,1.57690883629436,0.05,14.403749975499702
95163.02423188594,106.22377931387675,683.4631667080604,895.8730789439936,1.525399004901484,0.05,14.94024835957633
2652.939140324027,65.1334583145325,72.42901011868793,40.730819596161,1.572694685043862,0.05,5.312057567271799
28368.419643355966,49.777669149566876,113.87166332570635,569.9025311439859,1.577758081039527,0.05,6.534652225077252
39261.98171549422,194.69618024075135,336.85949387724264,201.6576887473766,1.5167926688114801,0.05,16.753803302142522
26810.876120091263,77.55599935781765,490.2954999900445,345.6969975468832,1.5188446691555255,0.05,8.167205430901062
86922.23136184868,199.09500911607435,1112.7105678997445,436.5866916871612,1.5234838586861332,0.05,15.07149067716005
40104.92515801741,70.98772373930169,63.362655105526684,564.9557845344566,1.5571073902068897,0.05,17.47431000042915
175771.9442363413,70.99302408420091,379.8508923637396,2475.90444978639,1.5981755524374097,0.05,17.264345755231385
38806.21128159024,31.370846133539143,609.2039010843893,1237.0151291158447,1.5055594147862605,0.05,17.494063397335303
8723.269517412831,101.0014779244823,278.9181908636226,86.36774131016931,1.5870592744538035,0.05,10.177298187565665
40155.31406539949,90.15642113899287,839.354011709214,445.39605230166825,1.5847013206921976,0.05,16.27821852220349
89021.3390249151,26.327885322644157,3444.811554720159,3381.256714338851,1.5840128845459163,0.05,19.17956719464968
76811.56698574263,122.20188256040844,1681.1663411391796,628.5628778848277,1.5659841889496655,0.05,19.47559711677112
14561.940245658307,33.97752062747973,139.0167543507437,428.5757164238932,1.545164941906828,0.05,6.769255637282422
191014.86130028442,30.120849858858936,1088.5533580751278,6341.615930128307,1.5747051573764672,0.05,18.10556967027479
8635.919438580642,57.9000857643304,139.55534423846933,149.15210097584495,1.5717884976464,0.05,4.926287384171074
98897.5288941934,59.920752819872156,278.627440098678,1650.472069165067,1.5754263704636953,0.05,13.175193381326268
61857.34084273727,21.923250423779237,68.78513094351426,2821.5405856433426,1.5373803461665208,0.05,9.53687036522585
124805.46711649194,122.12128016780463,2479.722036026516,1021.9796823614773,1.5900210411248865,0.05,19.3386757799999
131909.26117004332,107.20069873979746,421.8232489001161,1230.4888188181417,1.5321381223070607,0.05,18.298004566558554
91983.39382951328,88.8661159957436,445.87333056176857,1035.0783625210302,1.5341110966059548,0.05,12.729891328968064
8870.497919186833,82.7787878344735,90.6569802442129,107.15906998804257,1.5448271064325187,0.05,6.628624967811971
63025.68550989947,7.824866484950228,47.88240114611483,8054.53813468433,1.5631374904354425,0.05,9.445078549351347
86786.58231931452,108.94467370107678,1230.0371777370822,796.6115218871882,1.5856511973031786,0.05,15.320431298800997
8519.059108271766,10.478096376745743,7.007219544721151,813.0350018888216,1.599417340165386,0.05,2.377346967914698
85363.87896087821,208.6165804464872,297.888948002194,409.19028956265504,1.5112770865042786,0.05,10.572732332111178
2580.240627530647,14.77260872141266,42.48501101047818,174.66384414663105,1.5935203464612282,0.05,3.18884771054093
40449.70285145836,69.20673045450773,641.1446991805917,584.4764314861404,1.5658690279674128,0.05,8.763442858760406
92190.16806786219,81.66701432845105,1433.5329316617417,1128.854395190204,1.5750125967089526,0.05,15.634466643058953
62792.18053926248,197.36337277285205,626.211218800636,318.1551858217007,1.529474545120282,0.05,16.61122785529706
45648.78341565148,56.68235185349118,143.64309780152777,805.3438490491029,1.5699740561701476,0.05,17.392711024089962
2784.002553965124,17.018923394775616,94.74106043884417,163.5827654442678,1.573927887852164,0.05,3.995139815622439
18915.342635139536,63.512635559328146,559.887127653231,297.82014977433266,1.526276740102375,0.05,8.455801843397829
11527.218596587527,35.92810179712199,89.37130116017843,320.8412919045467,1.5537425807438077,0.05,4.675535089538231
34580.36649783043,76.72668367184525,338.0893914865698,450.6954405233723,1.506513563080403,0.05,17.44988248297468
33889.40458780099,106.12965628766055,769.2072082100652,319.320779628511,1.5305374838313275,0.05,11.281823244827873
71383.88055372698,157.16444652513198,628.0291549107752,454.1986570853216,1.574527379157222,0.05,14.322711140306492
126235.47600122963,17.86978989730945,498.9832882860682,7064.18355893328,1.5479969810921994,0.05,14.558914135185544
85207.95467441532,445.66796239478566,1365.5397605531234,191.19156381886037,1.5053600694943101,0.05,17.956525922972407
16419.38822429495,54.81577670774062,805.5782334613954,299.5376369751741,1.5576387238617382,0.05,8.05770519186564
18167.18570118951,23.72416271097219,35.423521900999674,765.7672020611121,1.5290012254065979,0.05,5.241467231052746
868.1229230978322,36.928182794409075,81.29305645058659,23.508411662372882,1.5867279944855732,0.05,3.720445396785035
428.2627745695991,0.4722898195359507,0.8899563437512709,906.7796000422155,1.5968656962216823,0.05,1.0312113424558231
19184.38134527052,100.94791878173099,126.5932909610145,190.0423661686462,1.5168408971763363,0.05,9.4103342662399
217502.79944808566,93.13369885912974,177.15098373293617,2335.3823815667,1.5322308991008042,0.05,17.487324681667566
83311.68631569482,156.38253410409482,1136.7068734795087,532.7429101494564,1.5228057746454076,0.05,15.084113549022257
10178.728385712291,85.41417308645191,94.28902503565388,119.16907953075571,1.548588999838181,0.05,6.601536767759621
32686.969104505857,8.763703486986772,340.9796066523671,3729.812304730864,1.5964869347943178,0.05,6.910165532065936
25992.631277290217,111.24709710140871,278.33788155915994,233.64772613673372,1.5016167731548207,0.05,8.06078933014812
35796.38525255263,36.218021426804086,310.13110913599047,988.3583873820405,1.5825804800806507,0.05,7.086384728851113
27011.87243511199,25.85461311318915,723.7485942758324,1044.7602644762737,1.5570322625310495,0.05,8.577462617653659
8503.195258953921,53.31514878244056,408.2645314314251,159.48929062343674,1.5768605503076816,0.05,10.41298979643714
19343.393801994476,23.545553282810662,590.1204868915947,821.5306545926238,1.5467595145548598,0.05,8.672210593623682
48555.27879308691,6.837391226723124,1408.6052898397215,7101.433452602944,1.5347286068779853,0.05,11.765352688796737
18548.806569362147,84.42657810138395,226.50758114083524,219.7034036706787,1.5431174252518207,0.05,6.991861755146861
19090.124197699737,76.39676158213572,364.60362145451717,249.88132745555805,1.5672256011918755,0.05,10.899113414020247
68145.35929114076,18.927823892091105,386.5306722543169,3600.274372587262,1.5264341902749357,0.05,10.758618132098931
7978.476516623444,32.630988146842384,127.31101333577595,244.50612652228233,1.5765726857768294,0.05,4.852291683573658
56008.84874574041,81.40777465428222,1008.3827276312144,688.0036824849655,1.5487533709263048,0.05,18.44341101989353
208987.26149174574,132.24551790305046,1392.8030394281107,1580.2975012232519,1.5194736803472062,0.05,18.000132227058916
118840.74174856314,49.541725597141436,558.9708256635768,2398.801016996095,1.5626756655008072,0.05,18.252962382283314
51175.2855318327,28.251612108679723,759.0286886166093,1811.4111624199577,1.5906683512961535,0.05,16.58216162574346
27179.78586595716,106.13117044226301,324.859950084142,256.0961662105412,1.5098868729789365,0.05,7.988122796702527
26785.14161228635,48.818550252997426,280.75065599113753,548.6672888261998,1.5646007186144006,0.05,6.847287288034312
2622.922336148614,2.3635145930048385,0.23647142470556196,1109.7550837222561,1.5208229586236384,0.05,1.6883113867532238
8668.796115477187,26.495114551294076,95.03439055607883,327.1847003479591,1.5555350844572375,0.05,4.463493606419613
155216.33257173697,78.53037048783955,1965.7721975748775,1976.5134381200423,1.5743372519085377,0.05,18.55027672870311
44339.495272458335,169.90283900888116,406.8261206746309,260.9697138131968,1.5201501781620568,0.05,16.72346413949058
14723.149693739791,29.737928341318163,617.6673902218923,495.09668340912,1.5417233810069573,0.05,8.364458405291538
12431.739183970214,107.97204978660916,275.36123468012454,115.13849379005562,1.5096541452180334,0.05,8.931393454158801
99200.65506291525,94.10781446417144,289.1574275491746,1054.1170850336623,1.5926699090417236,0.05,13.258028268980553
25085.75409396171,48.480573835214145,361.599135657768,517.4392980312269,1.5212174598713473,0.05,7.690487403827462
169215.8127139429,216.4906036458458,291.85580618559993,781.6312110708475,1.5248856220194114,0.05,17.452206144988757
59099.21372435912,228.89697644982078,461.38970864350574,258.1913253758368,1.5931535636382637,0.05,11.175722852284338
97176.61226000074,20.029248657504667,315.3806971816958,4851.7352755885,1.5111268595355798,0.05,12.7611926309992
193769.9464875946,271.0466443504116,1845.4239754358343,714.8952054037317,1.5115694834490103,0.05,18.411852428090533
3359.049321411654,18.596678994326123,109.36916716387617,180.62630011820278,1.589073744321386,0.05,9.819412943353585
29652.60919229715,43.56513920911416,167.72441998000355,680.649935474393,1.559622600574489,0.05,17.59613461877008
8715.23281450565,7.29386634905575,5.568928439510524,1194.8714709365406,1.58781183502481,0.05,2.3154667582253303
22529.368782536178,71.72274376833671,790.1174839053057,314.11749744253444,1.5589718353021673,0.05,11.093296976067823
4328.786335838399,8.25841891035921,206.3642172310117,524.1664757262777,1.5782242395797592,0.05,10.295072624737797
17626.69887662497,19.644213757011325,514.187391863056,897.2972445607007,1.5536567662602372,0.05,11.187992487502491
17185.095349028168,55.615293186686394,785.8269923829038,308.999456157377,1.5888564806386232,0.05,7.523587404931017
2716.5014982299526,15.435083749090191,48.07581563434759,175.99525485011245,1.5505116335210032,0.05,3.9446070148979544
42309.60877384298,27.515405441487403,1080.3301416712627,1537.6698287175293,1.566474654651894,0.05,11.230906930464092
130058.42804911053,98.01140245224671,282.3695137969914,1326.972421511373,1.5817610177901729,0.05,13.452268340951473
13729.537443773808,23.78904744074029,414.19133801422,577.1369146830127,1.592307548700082,0.05,14.220422596718429
66726.04299741976,31.52484834038591,750.8097955435145,2116.617414771878,1.5921253126762298,0.05,16.572086455176752
12837.787571859022,66.01383365503311,576.5124025769545,194.4711715842874,1.5359328625254207,0.05,8.564252493971217
116775.75542092635,83.70637441798833,1206.653956865994,1395.064070466256,1.5633122996341582,0.05,16.506357131525448
14315.849776129231,17.99585416108484,644.7019355922766,795.5082124576811,1.5538325154298716,0.05,8.303458923186508
